# timestamp tx ty tz qx qy qz qw
1311867235.474167585 -0.241513582 0.185531995 -0.410836878 0.051570159 -0.044266873 -0.026264664 0.997342033
1311867235.506159306 -0.261818397 0.190841326 -0.407132615 0.051919687 -0.040460898 -0.026681909 0.997474480
1311867235.574192286 -0.268165971 0.196478563 -0.405053449 0.052623875 -0.038669529 -0.027406648 0.997488983
1311867235.606194735 -0.278494590 0.188102165 -0.398216715 0.051764043 -0.037005978 -0.026405954 0.997624061
1311867235.642443419 -0.252619924 0.179259116 -0.407736749 0.051775200 -0.040789302 -0.026881075 0.997463267
1311867235.706367016 -0.264755991 0.184030047 -0.401597492 0.053575356 -0.038373709 -0.025992599 0.997487606
1311867235.742311239 -0.257432745 0.188697419 -0.404625966 0.054636610 -0.039235226 -0.025802334 0.997401463
1311867235.774339676 -0.259942982 0.185983731 -0.397499723 0.053924765 -0.037740101 -0.026782259 0.997472062
1311867235.842280149 -0.265961279 0.187630244 -0.399339042 0.055310257 -0.035064985 -0.026446307 0.997502790
1311867235.874209166 -0.261339724 0.175187877 -0.398831846 0.051884690 -0.035747487 -0.026575338 0.997659184
1311867235.906374216 -0.281419950 0.193028232 -0.385033908 0.055917265 -0.032457807 -0.028176287 0.997509823
1311867235.942343473 -0.252647883 0.181285099 -0.396381779 0.053334585 -0.036973223 -0.026513774 0.997539685
1311867236.006374121 -0.266541624 0.180049888 -0.387420847 0.053630546 -0.034668903 -0.027098564 0.997590848
1311867236.042377949 -0.271584690 0.182504002 -0.391953306 0.053984609 -0.033328792 -0.028535467 0.997577356
1311867236.074225903 -0.271919971 0.191444048 -0.381278122 0.055627136 -0.034344338 -0.027974571 0.997468552
1311867236.142358065 -0.288161631 0.186823305 -0.378601640 0.054926646 -0.032115303 -0.029320167 0.997542981
1311867236.174242258 -0.279074469 0.177715411 -0.381386621 0.052912313 -0.033277308 -0.030352692 0.997582890
1311867236.206221819 -0.282255063 0.181577589 -0.379098648 0.054009730 -0.032921855 -0.030326937 0.997536655
1311867236.242342949 -0.281988197 0.201596891 -0.367730151 0.058338555 -0.033183015 -0.032436064 0.997217831
1311867236.306429148 -0.295574664 0.202378267 -0.368498330 0.057414762 -0.032047274 -0.031745042 0.997330823
1311867236.342290640 -0.290314396 0.192746239 -0.365428465 0.054833441 -0.032637074 -0.032677764 0.997426829
1311867236.374298096 -0.301793225 0.185779079 -0.374217381 0.054003433 -0.029864125 -0.033778188 0.997522329
1311867236.442391396 -0.298221839 0.199322662 -0.357661122 0.056033276 -0.030833266 -0.032514753 0.997422865
1311867236.474384308 -0.287319026 0.195061144 -0.355344588 0.055281222 -0.032715761 -0.031818009 0.997427331
1311867236.506314278 -0.271102146 0.181219069 -0.360963389 0.052237465 -0.035383273 -0.030794074 0.997532454
1311867236.574216604 -0.286245568 0.181835223 -0.352544142 0.050569794 -0.031343805 -0.031558126 0.997729596
1311867236.606287956 -0.285290485 0.187642167 -0.342403191 0.051887343 -0.031754906 -0.030787575 0.997673020
1311867236.642387629 -0.262594546 0.187010751 -0.343025842 0.051235859 -0.034989178 -0.029951489 0.997623953
1311867236.706586838 -0.273027424 0.186996323 -0.332774865 0.049341706 -0.032737400 -0.029253395 0.997816565
1311867236.742471218 -0.273914567 0.184636904 -0.335857595 0.048452998 -0.032305585 -0.030802823 0.997827561
1311867236.774407148 -0.249963673 0.180111357 -0.333997511 0.046993222 -0.035722722 -0.030082747 0.997802863
1311867236.806389093 -0.247913767 0.186958008 -0.331326076 0.047530068 -0.035989171 -0.027938008 0.997830216
1311867236.874474525 -0.240711940 0.185008109 -0.313782011 0.047251234 -0.037576373 -0.030541336 0.997708657
1311867236.906285524 -0.270567117 0.189808444 -0.303522679 0.048209635 -0.032149019 -0.030300863 0.997859774
1311867236.942486286 -0.285506036 0.187857229 -0.306236288 0.048627364 -0.029202884 -0.033528407 0.997826847
1311867237.006456614 -0.233718034 0.172228966 -0.306805389 0.043685902 -0.039903941 -0.029695056 0.997806304
1311867237.042351961 -0.237701384 0.183445681 -0.304324895 0.044885172 -0.039605471 -0.026917030 0.997843776
1311867237.074287415 -0.223127397 0.192722670 -0.299609385 0.044464010 -0.042243006 -0.024853569 0.997807988
1311867237.142400980 -0.240881272 0.193939436 -0.288761360 0.042870746 -0.041007205 -0.025590511 0.997910634
1311867237.174336672 -0.246700052 0.187542592 -0.288907820 0.041039939 -0.039769568 -0.027960970 0.997974092
1311867237.206350803 -0.270810743 0.190706583 -0.275221093 0.041251152 -0.035942689 -0.029384790 0.998069637
1311867237.274484396 -0.273649580 0.196094525 -0.269668066 0.044314416 -0.035613676 -0.031042167 0.997899936
1311867237.306833506 -0.270939904 0.192048769 -0.272327669 0.042730585 -0.035686215 -0.032098437 0.997933005
1311867237.342477560 -0.277305862 0.189264394 -0.267942342 0.042570543 -0.034753107 -0.032910820 0.997946315
1311867237.406528950 -0.285896530 0.183789174 -0.255819569 0.039483613 -0.033944998 -0.031571862 0.998144278
1311867237.442502260 -0.287313360 0.185371420 -0.249823851 0.040916943 -0.033677537 -0.034103032 0.998012330
1311867237.474434376 -0.287194556 0.185781266 -0.256720532 0.039958505 -0.032874672 -0.033328420 0.998104098
1311867237.506363630 -0.285433445 0.185810495 -0.248463943 0.038880325 -0.034108511 -0.033179196 0.998110250
1311867237.542505503 -0.293366323 0.182199658 -0.239683913 0.039030521 -0.032388910 -0.034929042 0.998101968
1311867237.606409788 -0.273601666 0.185834334 -0.238336775 0.038566925 -0.034905227 -0.035257799 0.998023599
1311867237.642378569 -0.285764805 0.177885881 -0.225940223 0.037678831 -0.033567838 -0.034418133 0.998132706
1311867237.674412489 -0.286606377 0.188959800 -0.225911637 0.040258787 -0.033084694 -0.036009139 0.997991971
1311867237.742583752 -0.283036009 0.182829233 -0.219873512 0.038415805 -0.032267320 -0.036368490 0.998078343
1311867237.774590492 -0.291903771 0.187920989 -0.216071989 0.039899409 -0.030415270 -0.037086167 0.998051885
1311867237.806457520 -0.292090826 0.180643524 -0.210332081 0.037173477 -0.031154539 -0.037747326 0.998109546
1311867237.842500925 -0.294910595 0.176432958 -0.209242537 0.035719333 -0.030850596 -0.038862501 0.998129288
1311867237.906432867 -0.298488996 0.179711936 -0.191669004 0.033595168 -0.030348163 -0.036955718 0.998290854
1311867237.942659855 -0.310938870 0.181138191 -0.188403794 0.033900103 -0.027849071 -0.040058761 0.998233694
1311867237.974431038 -0.284942723 0.171101942 -0.193609445 0.031606612 -0.033316111 -0.037509999 0.998240481
1311867238.006500006 -0.294247683 0.177472207 -0.178475527 0.032465689 -0.031944328 -0.038085605 0.998235957
1311867238.074514389 -0.303549008 0.176719117 -0.172868138 0.032422712 -0.028681791 -0.039380780 0.998286170
1311867238.106429100 -0.297610512 0.169627110 -0.178670920 0.032226643 -0.029393575 -0.039811902 0.998254714
1311867238.142401934 -0.299103719 0.173219316 -0.165119060 0.032472083 -0.028315200 -0.039725945 0.998281354
1311867238.174577236 -0.288838030 0.174479847 -0.163282149 0.032274791 -0.030442056 -0.038776271 0.998262500
1311867238.242453814 -0.296030383 0.165945833 -0.158363589 0.029410192 -0.028629598 -0.040558180 0.998333822
1311867238.274551868 -0.303988822 0.160787114 -0.153291873 0.027764842 -0.025535172 -0.040226926 0.998478274
1311867238.306376934 -0.305264013 0.160572932 -0.141556568 0.028956226 -0.024478243 -0.038007913 0.998557836
1311867238.342532158 -0.306010765 0.159457412 -0.132984650 0.028411111 -0.024125934 -0.036124861 0.998651963
1311867238.406473875 -0.294378400 0.172904821 -0.133199272 0.032387072 -0.025786894 -0.038135538 0.998414641
1311867238.442421198 -0.277160317 0.164657621 -0.136362513 0.031150731 -0.027644534 -0.037801294 0.998416984
1311867238.474425793 -0.295186321 0.167559035 -0.129439965 0.031023495 -0.024185232 -0.037783153 0.998511417
1311867238.542703390 -0.297302269 0.158532338 -0.112021275 0.030432148 -0.023927366 -0.038910754 0.998492523
1311867238.574615240 -0.291887205 0.147798799 -0.117713336 0.027907793 -0.023893141 -0.040333439 0.998510634
1311867238.642378330 -0.298047415 0.151189157 -0.103667157 0.029379295 -0.024344982 -0.039519019 0.998490073
1311867238.674404621 -0.302491479 0.148914408 -0.094367585 0.028327328 -0.023458643 -0.040711301 0.998493788
1311867238.706485987 -0.294984807 0.145836872 -0.090724723 0.027140368 -0.024205987 -0.039171728 0.998570501
1311867238.742522001 -0.295654021 0.147262026 -0.087457894 0.026937984 -0.024341833 -0.039338697 0.998566116
1311867238.806421757 -0.298804793 0.145896295 -0.069348172 0.025308892 -0.024611817 -0.041458581 0.998516352
1311867238.842540979 -0.306363267 0.149372095 -0.065060266 0.025901456 -0.022820520 -0.042051716 0.998518899
1311867238.874418259 -0.289680472 0.146905831 -0.063324503 0.024269089 -0.026233477 -0.040119437 0.998555580
1311867238.942509890 -0.302145709 0.136166648 -0.044044093 0.021651062 -0.024808521 -0.041459436 0.998597458
1311867238.974526644 -0.303840291 0.136845627 -0.041986216 0.023492544 -0.024519115 -0.041146040 0.998575944
1311867239.042587042 -0.295318073 0.128845008 -0.035630200 0.021346855 -0.026141727 -0.041715928 0.998559314
1311867239.074591398 -0.298229406 0.138005244 -0.025797260 0.024645809 -0.026364690 -0.040889485 0.998511661
1311867239.106415987 -0.275737427 0.126649491 -0.025483772 0.022008630 -0.031724302 -0.041057926 0.998410454
1311867239.143039227 -0.268096689 0.127286510 -0.025858748 0.022439199 -0.032815759 -0.042019509 0.998325583
1311867239.206506968 -0.275023175 0.120723320 -0.013300994 0.021134295 -0.030304621 -0.044145427 0.998341701
1311867239.242615461 -0.279879917 0.119832506 -0.001687778 0.020852162 -0.029784315 -0.042662085 0.998427778
1311867239.274465561 -0.288412999 0.116717077 0.001814495 0.022114224 -0.026892213 -0.043690010 0.998438257
1311867239.342485905 -0.292828756 0.133335409 0.019285490 0.026564100 -0.025082024 -0.042193579 0.998441256
1311867239.374562263 -0.281094459 0.105070816 0.027104802 0.021717501 -0.027379541 -0.044168609 0.998412663
1311867239.406592369 -0.274964004 0.107622528 0.029894840 0.023842348 -0.028298015 -0.042852454 0.998395929
1311867239.474517107 -0.262245062 0.104122183 0.040981223 0.024584172 -0.030183544 -0.043425178 0.998297965
1311867239.506555557 -0.265663741 0.092073474 0.045462968 0.023317541 -0.028933286 -0.044422839 0.998321476
1311867239.542636871 -0.265470606 0.088316037 0.044598231 0.022735138 -0.027536468 -0.045198411 0.998339602
1311867239.606412172 -0.266892512 0.092211470 0.058416738 0.024064649 -0.027109606 -0.042194498 0.998451594
1311867239.642580748 -0.255293689 0.080104387 0.059549277 0.023069413 -0.027651028 -0.044359779 0.998366382
1311867239.674584866 -0.246980782 0.081422545 0.067401383 0.022954339 -0.028587591 -0.043534853 0.998378968
1311867239.742531538 -0.254522949 0.074389672 0.079288652 0.020363689 -0.027451487 -0.043494414 0.998468814
1311867239.774489403 -0.242335564 0.080395288 0.081144259 0.021456107 -0.029621361 -0.042947693 0.998407585
1311867239.806512117 -0.241069374 0.073833063 0.089772183 0.017552445 -0.030787593 -0.042796704 0.998455046
1311867239.842581987 -0.238536395 0.062248122 0.094123030 0.013986423 -0.032417612 -0.045316491 0.998348583
1311867239.906568527 -0.248116441 0.071469148 0.100340869 0.014520704 -0.029464816 -0.046387255 0.998383291
1311867239.942407846 -0.238187251 0.071247532 0.105444416 0.013785482 -0.032500749 -0.045047081 0.998360868
1311867239.976212978 -0.243083088 0.064033568 0.117984602 0.011228277 -0.033097617 -0.045107502 0.998370566
1311867240.042506218 -0.223653274 0.064502319 0.119605926 0.011094393 -0.037294958 -0.045007047 0.998228614
1311867240.074597836 -0.218442755 0.043137494 0.124046531 0.005759044 -0.038625901 -0.046198202 0.998168623
1311867240.106558800 -0.230896836 0.068386720 0.124647229 0.011010573 -0.035266256 -0.045271333 0.998291323
1311867240.174466133 -0.219249179 0.050139019 0.137547143 0.006159835 -0.037222528 -0.044388090 0.998301677
1311867240.206551552 -0.199837586 0.053492096 0.142872710 0.007105571 -0.041856434 -0.044532745 0.998105397
1311867240.242432594 -0.204061282 0.059010300 0.148516009 0.008573839 -0.039965696 -0.045079031 0.998146840
1311867240.274677277 -0.196934987 0.057247077 0.146320926 0.007068483 -0.040302306 -0.044404468 0.998175337
1311867240.342481375 -0.197733272 0.064948983 0.158025020 0.009944162 -0.041317341 -0.046154682 0.998029928
1311867240.374466419 -0.205703545 0.064024742 0.163785586 0.009645290 -0.040163478 -0.045535382 0.998108407
1311867240.442597866 -0.188557932 0.037110235 0.171840877 0.005034474 -0.045624313 -0.048994669 0.997743754
1311867240.474535942 -0.197763161 0.044730017 0.178507728 0.007451372 -0.044487889 -0.049784781 0.997740838
1311867240.506469011 -0.196869908 0.032503453 0.178953528 0.004623397 -0.045808536 -0.052260749 0.997571560
1311867240.542589664 -0.179581168 0.018211951 0.176280457 0.002121113 -0.050069779 -0.053247413 0.997323032
1311867240.606556892 -0.186836998 0.019995964 0.184437174 0.002570441 -0.050802974 -0.056069030 0.997130240
1311867240.642795324 -0.176425835 0.014543938 0.188828568 0.002140094 -0.053424486 -0.056839933 0.996950584
1311867240.674613476 -0.189588810 0.021975460 0.189238490 0.004380307 -0.051456154 -0.057184224 0.997027102
1311867240.742631197 -0.189463898 0.021575033 0.198800030 0.003692467 -0.053391050 -0.056613917 0.996960694
1311867240.774677753 -0.203280809 0.030783800 0.202570192 0.004566021 -0.051567995 -0.055905501 0.997093009
1311867240.806605101 -0.205684797 0.029507100 0.208775898 0.004119931 -0.052647607 -0.055964799 0.997035203
1311867240.842940331 -0.199785978 0.032462426 0.208168123 0.003324646 -0.054514907 -0.055443273 0.996966958
1311867240.906547546 -0.189364552 0.026249715 0.211700143 -0.000292021 -0.057979794 -0.056400059 0.996723277
1311867240.942559481 -0.203634339 0.040168081 0.217685658 0.001108427 -0.054963211 -0.055806664 0.996926995
1311867240.974621773 -0.204607287 0.041044657 0.221899192 0.000286240 -0.054549758 -0.057352933 0.996862520
1311867241.006716251 -0.198216598 0.041390159 0.230624797 0.000667152 -0.056209110 -0.057982068 0.996733751
1311867241.074791908 -0.194890974 0.036781195 0.237325535 -0.004389356 -0.057787857 -0.058028309 0.996631332
1311867241.106779337 -0.184211101 0.033303902 0.239634758 -0.004985680 -0.059743489 -0.058656329 0.996476439
1311867241.174730539 -0.199542738 0.031502593 0.246257276 -0.004060151 -0.055894495 -0.058712441 0.996700642
1311867241.206720829 -0.228533396 0.061370386 0.260098820 0.004270575 -0.047674794 -0.056169860 0.997273194
1311867241.242631197 -0.234383618 0.064715164 0.262712679 0.004884472 -0.045527998 -0.055366663 0.997415598
1311867241.275068521 -0.241050566 0.062301248 0.270132946 0.004362083 -0.043513586 -0.053902711 0.997588110
1311867241.342582226 -0.202327994 0.063501515 0.274729765 0.005563678 -0.052644030 -0.054702527 0.997098433
1311867241.374677420 -0.230280967 0.068589795 0.279240777 0.007491570 -0.046779115 -0.055333143 0.997343388
1311867241.410635233 -0.239889977 0.066682888 0.283670341 0.008534125 -0.044739555 -0.056864981 0.997342426
1311867241.442620277 -0.202972328 0.048579999 0.273708483 0.003742983 -0.053342518 -0.057744057 0.996898285
1311867241.510750771 -0.220205795 0.049089467 0.282184388 0.004133898 -0.051428475 -0.057507602 0.997010982
1311867241.542602062 -0.228651565 0.059089198 0.294925515 0.006209716 -0.051272543 -0.056196330 0.997083015
1311867241.574823380 -0.252559958 0.063215354 0.299846274 0.006444124 -0.046460867 -0.055458814 0.997358602
1311867241.642627001 -0.243901892 0.060959701 0.293908024 0.005883066 -0.048438333 -0.055785073 0.997249790
1311867241.674668074 -0.254516183 0.064414264 0.302112561 0.004890044 -0.047166590 -0.053500028 0.997441300
1311867241.742748976 -0.250292946 0.059556974 0.303799369 0.002560308 -0.048537315 -0.052937363 0.997414262
1311867241.774619341 -0.247564895 0.066490148 0.310090653 0.003294732 -0.049915650 -0.052026301 0.997392018
1311867241.810713768 -0.256115168 0.064460910 0.313793087 0.003180836 -0.048076061 -0.052772746 0.997443538
1311867241.842839718 -0.258728046 0.066126595 0.313661238 0.003552930 -0.047550879 -0.054156580 0.997393280
1311867241.874966383 -0.264500378 0.067722016 0.316617653 0.003886039 -0.045852097 -0.054384731 0.997459165
1311867241.942933559 -0.259300350 0.069399917 0.324797374 0.003461163 -0.047663570 -0.054068550 0.997393000
1311867241.974654913 -0.236109155 0.061858396 0.329719322 0.000198242 -0.053964371 -0.054732687 0.997041694
1311867242.010806322 -0.246858703 0.065232560 0.334293816 0.001030661 -0.051063141 -0.053922866 0.997238095
1311867242.042670250 -0.257913725 0.065293951 0.322818130 0.000067911 -0.046335339 -0.056517417 0.997325831
1311867242.110732317 -0.266587491 0.065896810 0.338858410 -0.002023087 -0.046731243 -0.055771440 0.997347304
1311867242.142880201 -0.276461659 0.076118596 0.341064179 -0.000756214 -0.044030018 -0.053993124 0.997569811
1311867242.174883604 -0.272123162 0.069638560 0.340947386 -0.002810437 -0.044675085 -0.054789458 0.997494037
1311867242.210643530 -0.262999887 0.073410885 0.344381088 -0.001654649 -0.046999717 -0.054151220 0.997424651
1311867242.242718697 -0.275936775 0.077372189 0.348130466 -0.001390164 -0.043615884 -0.054216876 0.997575186
1311867242.310756207 -0.270093461 0.077293890 0.357134848 -0.001413350 -0.044324653 -0.052683562 0.997626067
1311867242.342625618 -0.287877577 0.073852502 0.361319885 -0.002698308 -0.039846704 -0.052949975 0.997798206
1311867242.374627590 -0.254494175 0.084929455 0.370025093 0.000975285 -0.048283551 -0.052532943 0.997450769
1311867242.442669868 -0.278308611 0.069042764 0.369597465 -0.003877180 -0.040804441 -0.052684966 0.997769642
1311867242.474793673 -0.272264114 0.075938451 0.380870546 -0.000676654 -0.042216537 -0.052205269 0.997743412
1311867242.542676926 -0.268321396 0.064168237 0.382169333 -0.002872684 -0.041883556 -0.052942159 0.997714710
1311867242.574754477 -0.270492314 0.081042248 0.388876583 0.002812527 -0.040271041 -0.052560052 0.997801470
1311867242.610839844 -0.251901054 0.081977217 0.387704417 0.003521931 -0.043067424 -0.053641639 0.997624863
1311867242.642861843 -0.239075457 0.076097089 0.382888118 0.002634603 -0.043498234 -0.055125956 0.997527990
1311867242.710769892 -0.261063438 0.085104220 0.403743469 0.005258097 -0.037608031 -0.053591628 0.997840631
1311867242.742835760 -0.270433471 0.070944724 0.396641930 0.000913587 -0.033357503 -0.054473622 0.997957447
1311867242.774742365 -0.276759190 0.055111875 0.407552835 -0.002395849 -0.031485690 -0.054127973 0.998034605
1311867242.810921669 -0.274740372 0.066807873 0.410629868 0.000315818 -0.031853934 -0.052385945 0.998118700
1311867242.874715328 -0.279682559 0.059524921 0.418100067 -0.002350565 -0.028626403 -0.051970573 0.998235475
1311867242.910777330 -0.249619099 0.061312695 0.418467889 -0.003206204 -0.035516841 -0.050721371 0.998075957
1311867242.942636490 -0.246245500 0.071539518 0.420732930 -0.001433154 -0.034901159 -0.050668320 0.998104492
1311867242.974656343 -0.261677083 0.073332327 0.425683358 -0.001004740 -0.031729187 -0.049893798 0.998249898
1311867243.042681694 -0.255997795 0.073874111 0.441910685 -0.001260217 -0.033458172 -0.048633310 0.998255360
1311867243.074943542 -0.251044191 0.070378107 0.436258512 -0.003245461 -0.034007980 -0.048159464 0.998255273
1311867243.110760450 -0.244761170 0.064975043 0.429560384 -0.006057792 -0.035133421 -0.047101112 0.998253691
1311867243.142941952 -0.248750702 0.070904107 0.432322149 -0.004172770 -0.032973751 -0.049464982 0.998222688
1311867243.210671186 -0.246818830 0.081661350 0.453815893 -0.002123089 -0.034629959 -0.046227852 0.998328225
1311867243.242922783 -0.244782639 0.081041558 0.460935457 -0.001573304 -0.035299623 -0.047209605 0.998259843
1311867243.310909033 -0.250615569 0.074938541 0.468090426 -0.002939038 -0.033587650 -0.047586020 0.998297953
1311867243.342680693 -0.239704217 0.076149663 0.471732742 -0.002747781 -0.036546683 -0.046192215 0.998260021
1311867243.375787020 -0.243310010 0.072659443 0.476872994 -0.003600600 -0.035920757 -0.045553525 0.998309377
1311867243.412082434 -0.268396093 0.069222827 0.472355284 -0.004440521 -0.028926841 -0.045725203 0.998525275
1311867243.442885876 -0.267399466 0.063832976 0.475215121 -0.006078188 -0.028868839 -0.044552732 0.998571329
1311867243.474884033 -0.263502378 0.066569090 0.484745021 -0.006286138 -0.030596035 -0.043664541 0.998557848
1311867243.543026209 -0.256893319 0.070828313 0.487050013 -0.006547847 -0.031349264 -0.042944363 0.998564035
1311867243.574697495 -0.249418203 0.067398318 0.491153528 -0.007570730 -0.033293198 -0.042791370 0.998500448
1311867243.610776663 -0.231104327 0.082201066 0.498261715 -0.003170888 -0.037876500 -0.043337481 0.998337207
1311867243.642685175 -0.246538957 0.082058227 0.500060044 -0.003519767 -0.033218053 -0.042641584 0.998531856
1311867243.674866915 -0.242346802 0.080208619 0.503716704 -0.004341908 -0.033981228 -0.042294458 0.998517703
1311867243.742760658 -0.238029008 0.083538623 0.505363447 -0.004009256 -0.033251837 -0.042100135 0.998551861
1311867243.774837017 -0.235470882 0.086499133 0.515834315 -0.003428690 -0.033707795 -0.041552129 0.998561690
1311867243.810755253 -0.231567408 0.086798995 0.520383146 -0.003606538 -0.034771261 -0.041078608 0.998544190
1311867243.842824697 -0.239322146 0.068728451 0.514014876 -0.010123627 -0.031217609 -0.040455877 0.998642226
1311867243.874795437 -0.227219248 0.070890760 0.520822250 -0.009657298 -0.033945233 -0.040675986 0.998548908
1311867243.911009789 -0.221466095 0.073083139 0.527969467 -0.008653522 -0.035382583 -0.040887395 0.998499580
1311867243.942764997 -0.235375356 0.067876973 0.526210835 -0.010744381 -0.030214604 -0.041857761 0.998608814
1311867244.010938406 -0.232585859 0.076162280 0.529905436 -0.007913563 -0.030187818 -0.041461140 0.998652615
1311867244.042874098 -0.224491577 0.072695629 0.534766590 -0.009533132 -0.032462513 -0.040708339 0.998598085
1311867244.074729204 -0.223629820 0.066640930 0.542234893 -0.010759971 -0.033124374 -0.041305639 0.998539355
1311867244.110737085 -0.231785387 0.069481120 0.545310447 -0.010810828 -0.030175814 -0.041983267 0.998604001
1311867244.142751932 -0.229450699 0.076892429 0.550565020 -0.008155911 -0.031256290 -0.040798196 0.998645098
1311867244.174959660 -0.229758624 0.078645974 0.548575717 -0.007709239 -0.030763874 -0.041925725 0.998617237
1311867244.242837191 -0.221284129 0.076793777 0.561858080 -0.008603686 -0.033549666 -0.042961953 0.998476173
1311867244.274849176 -0.219253163 0.079522619 0.568473697 -0.007650102 -0.033596209 -0.042745657 0.998491652
1311867244.311019421 -0.202334849 0.076155635 0.573152281 -0.009565008 -0.038870983 -0.042268928 0.998304009
1311867244.342944860 -0.193016853 0.071836714 0.578249974 -0.010869033 -0.042319862 -0.043116844 0.998114137
1311867244.374806643 -0.205717570 0.068178244 0.578601189 -0.011779572 -0.038635595 -0.044249943 0.998203624
1311867244.410917044 -0.213769885 0.074464270 0.576721581 -0.011350808 -0.036808897 -0.042633397 0.998347964
1311867244.442938566 -0.215694046 0.079140231 0.582604434 -0.009746104 -0.037378464 -0.042293492 0.998358214
1311867244.510909081 -0.179928549 0.075914782 0.593120807 -0.011203623 -0.046620736 -0.041956246 0.997968266
1311867244.543086767 -0.170153623 0.076340848 0.603564963 -0.010448892 -0.048583777 -0.042542466 0.997857994
1311867244.574880362 -0.172231754 0.078791339 0.607788546 -0.009947464 -0.047615239 -0.040802964 0.997982442
1311867244.642828465 -0.150527510 0.087941698 0.623355362 -0.008965761 -0.052464704 -0.040335498 0.997767567
1311867244.674837589 -0.169073269 0.088888748 0.616696708 -0.009280935 -0.045446186 -0.040598492 0.998098327
1311867244.710970163 -0.166672186 0.071763375 0.623239392 -0.014735185 -0.045743598 -0.040792679 0.998011200
1311867244.742795706 -0.172017531 0.086123330 0.624276883 -0.010318504 -0.043530975 -0.040259177 0.998187248
1311867244.774974108 -0.139913863 0.083389855 0.634348622 -0.011797903 -0.052177888 -0.040101800 0.997762559
1311867244.810909986 -0.155577061 0.083153319 0.637238923 -0.012357123 -0.047145233 -0.040286874 0.997998796
1311867244.842820406 -0.154618263 0.095087305 0.638663014 -0.008075669 -0.046549701 -0.039523277 0.998101107
1311867244.910805464 -0.121062928 0.077577432 0.657568981 -0.014539583 -0.055495307 -0.041357771 0.997496068
1311867244.942839146 -0.131068811 0.077134760 0.655944166 -0.015263558 -0.051946339 -0.041177314 0.997683833
1311867244.974988461 -0.137710426 0.074841424 0.662065594 -0.017717321 -0.049768318 -0.040740793 0.997772218
1311867245.010871887 -0.127026725 0.083764067 0.663969485 -0.014872875 -0.051559210 -0.040025750 0.997756676
1311867245.042993307 -0.123452237 0.095019885 0.676632428 -0.011125817 -0.052844539 -0.039585448 0.997755813
1311867245.111116648 -0.133326377 0.063903753 0.666126271 -0.022747644 -0.049665866 -0.039034221 0.997743542
1311867245.142919779 -0.136967172 0.071989395 0.665908901 -0.020618912 -0.047669795 -0.038753890 0.997898085
1311867245.174912453 -0.134720805 0.081619914 0.674306292 -0.017845194 -0.047751280 -0.039983353 0.997899141
1311867245.210898161 -0.138569314 0.072108952 0.674358618 -0.020411023 -0.047583828 -0.038818943 0.997903933
1311867245.242901325 -0.146233026 0.069023013 0.675700681 -0.021657434 -0.045224747 -0.039667161 0.997954004
1311867245.312008619 -0.162793192 0.101322531 0.689760495 -0.010745920 -0.039600048 -0.040245739 0.998346955
1311867245.343010664 -0.173882572 0.101023767 0.688215196 -0.010209641 -0.036161910 -0.041879926 0.998415821
1311867245.374937296 -0.146140441 0.101231518 0.704164155 -0.009622135 -0.045580448 -0.039953361 0.998115007
1311867245.412235498 -0.167186030 0.110830946 0.704187598 -0.007030749 -0.038994404 -0.043130598 0.998283405
1311867245.442883015 -0.173344853 0.110358459 0.705808313 -0.007460492 -0.036243423 -0.043740229 0.998357425
1311867245.475145102 -0.133023661 0.079437478 0.716922554 -0.018510470 -0.050409358 -0.041882315 0.997678370
1311867245.542960882 -0.118013518 0.085520354 0.729539658 -0.018255706 -0.055395291 -0.040186180 0.997488427
1311867245.574940920 -0.121879697 0.085940838 0.734189100 -0.020153178 -0.053753877 -0.040309256 0.997536733
1311867245.610913277 -0.132882129 0.082288945 0.736742011 -0.020288636 -0.051122030 -0.042121677 0.997597451
1311867245.675174713 -0.129362119 0.086990522 0.745385890 -0.019143944 -0.051702105 -0.042605985 0.997569612
1311867245.710916758 -0.134029086 0.084102140 0.751225704 -0.019366098 -0.050623950 -0.042829063 0.997611067
1311867245.742981911 -0.134488562 0.084742793 0.754715970 -0.019690472 -0.051329882 -0.041795419 0.997612486
1311867245.775251627 -0.136213072 0.080286379 0.757901021 -0.021853276 -0.051139752 -0.041766891 0.997578411
1311867245.811035156 -0.127966909 0.080601250 0.762978439 -0.020487409 -0.053436638 -0.043308749 0.997421247
1311867245.842823267 -0.136062303 0.083661464 0.764624406 -0.019563553 -0.051118787 -0.042859639 0.997580668
1311867245.875777006 -0.139432773 0.074301887 0.768712170 -0.022981690 -0.050932898 -0.043511885 0.997489046
1311867245.911075115 -0.132947283 0.077740293 0.771687493 -0.021442635 -0.053348653 -0.043389406 0.997402373
1311867245.942886829 -0.136001953 0.079761899 0.774630503 -0.021201241 -0.052710248 -0.043702718 0.997427797
1311867245.975135326 -0.137099581 0.078128136 0.779274419 -0.021764037 -0.053164047 -0.045153205 0.997326977
1311867246.011242390 -0.144186440 0.076169275 0.779023935 -0.023223912 -0.051149700 -0.046627690 0.997331548
1311867246.042923212 -0.131559011 0.083431204 0.791547448 -0.021481766 -0.056031341 -0.047397296 0.997071973
1311867246.075233459 -0.137532238 0.088084652 0.791841095 -0.021401227 -0.054215547 -0.048340373 0.997128813
1311867246.110924721 -0.141083817 0.089181088 0.794074047 -0.022600796 -0.053417179 -0.049380769 0.997094453
